Date,Time,Level,Component,Content,LineId,EventId,EventTemplate
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0",187,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",188,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,189,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0",190,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,191,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0",192,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,193,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,194,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,195,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,196,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),197,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,198,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),199,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,200,E29,Started reading broadcast variable <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,201,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 4.0 (TID 195),202,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 198,203,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 4.0 (TID 198),204,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 199,205,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 4.0 (TID 199),206,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",207,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 13 took 41 ms,208,E20,Reading broadcast variable <*> took <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",209,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_0 locally,210,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_4 locally,211,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_3 locally,212,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_2 locally,213,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_1 locally,214,E10,Found block <*> locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -141, init = 180, finish = 0",215,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 169, finish = 0",216,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -134, init = 175, finish = 0",217,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -123, init = 162, finish = 0",218,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -125, init = 166, finish = 1",219,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,220,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,221,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,222,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,223,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,224,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 206,225,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 5.0 (TID 206),226,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 220,227,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 5.0 (TID 220),228,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 231,229,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 5.0 (TID 231),230,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 14,231,E29,Started reading broadcast variable <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 238,232,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 5.0 (TID 238),233,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 239,234,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 5.0 (TID 239),235,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",236,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 14 took 12 ms,237,E20,Reading broadcast variable <*> took <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)",238,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,239,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,240,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,241,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,242,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,243,E10,Found block <*> locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -85, init = 123, finish = 1",244,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -77, init = 117, finish = 0",245,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -81, init = 119, finish = 1",246,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -78, init = 117, finish = 1",247,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -79, init = 120, finish = 1",248,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 5.0 (TID 206). 2198 bytes result sent to driver,249,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 5.0 (TID 238). 2198 bytes result sent to driver,250,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 5.0 (TID 231). 2198 bytes result sent to driver,251,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 5.0 (TID 239). 2198 bytes result sent to driver,252,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 5.0 (TID 220). 2272 bytes result sent to driver,253,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 247,254,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 6.0 (TID 247),255,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 261,256,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 6.0 (TID 261),257,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 273,258,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 6.0 (TID 273),259,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 15,260,E29,Started reading broadcast variable <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 278,261,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 6.0 (TID 278),262,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 279,263,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 6.0 (TID 279),264,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15_piece0 stored as bytes in memory (estimated size 5.4 KB, free 407.4 KB)",265,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 15 took 15 ms,266,E20,Reading broadcast variable <*> took <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15 stored as values in memory (estimated size 9.2 KB, free 416.6 KB)",267,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,268,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,269,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,270,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,271,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,272,E10,Found block <*> locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -107, init = 146, finish = 0",273,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -100, init = 141, finish = 0",274,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -99, init = 141, finish = 0",275,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -103, init = 142, finish = 0",276,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -101, init = 143, finish = 0",277,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,278,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,279,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,280,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver,281,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver,282,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 285,283,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 7.0 (TID 285),284,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 299,285,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 7.0 (TID 299),286,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 312,287,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 7.0 (TID 312),288,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 318,289,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 7.0 (TID 318),290,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 16,291,E29,Started reading broadcast variable <*>
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 319,292,E11,Got assigned task <*>
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 7.0 (TID 319),293,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_16_piece0 stored as bytes in memory (estimated size 5.6 KB, free 422.1 KB)",294,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 16 took 13 ms,295,E20,Reading broadcast variable <*> took <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_16 stored as values in memory (estimated size 9.8 KB, free 432.0 KB)",296,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_0 not found, computing it",297,E19,Partition <*> not found computing
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_4 not found, computing it",298,E19,Partition <*> not found computing
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_3 not found, computing it",299,E19,Partition <*> not found computing
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_2 not found, computing it",300,E19,Partition <*> not found computing
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_1 not found, computing it",301,E19,Partition <*> not found computing
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,302,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,303,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,304,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,305,E10,Found block <*> locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,306,E10,Found block <*> locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -110, init = 149, finish = 0",307,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -105, init = 144, finish = 0",308,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -103, init = 144, finish = 1",309,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -107, init = 148, finish = 0",310,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -107, init = 148, finish = 1",311,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_11_0 stored as bytes in memory (estimated size 152.0 B, free 432.1 KB)",312,E2,Block <*> stored bytes memory estimated size <*> free <*>
