Month,Date,Time,Level,Component,PID,Content,LineId,EventId,EventTemplate
Jun,20,09:20:07,combo,sshd(pam_unix),10045,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,179,E17,authentication failure log name <*> tty DEVs user host <*><*> 
Jun,20,09:20:07,combo,sshd(pam_unix),10047,check pass; user unknown,180,E27,check pass user unknown
Jun,20,09:20:07,combo,sshd(pam_unix),10047,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,181,E17,authentication failure log name <*> tty DEVs user host <*><*> 
Jun,20,09:20:07,combo,sshd(pam_unix),10049,check pass; user unknown,182,E27,check pass user unknown
Jun,20,09:20:07,combo,sshd(pam_unix),10049,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,183,E17,authentication failure log name <*> tty DEVs user host <*><*> 
Jun,20,09:20:08,combo,sshd(pam_unix),10051,check pass; user unknown,184,E27,check pass user unknown
Jun,20,09:20:08,combo,sshd(pam_unix),10051,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,185,E17,authentication failure log name <*> tty DEVs user host <*><*> 
Jun,20,09:20:08,combo,sshd(pam_unix),10053,check pass; user unknown,186,E27,check pass user unknown
Jun,20,09:20:08,combo,sshd(pam_unix),10053,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,187,E17,authentication failure log name <*> tty DEVs user host <*><*> 
Jun,21,04:06:57,combo,su(pam_unix),12098,session opened for user cyrus by (uid=0),188,E102,session opened for user <*>  <*>
Jun,21,04:06:58,combo,su(pam_unix),12098,session closed for user cyrus,189,E101,session closed for user <*> 
Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],190,E8,ALERT exited abnormally with <*>
Jun,21,04:13:03,combo,su(pam_unix),13327,session opened for user news by (uid=0),191,E102,session opened for user <*> s <*>
Jun,21,04:13:04,combo,su(pam_unix),13327,session closed for user news,192,E101,session closed for user <*> s
Jun,21,08:56:36,combo,sshd(pam_unix),14281,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,193,E27,authentication failure log name <*> tty DEVs user host <*> t
Jun,21,08:56:36,combo,sshd(pam_unix),14279,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,194,E27,authentication failure log name <*> tty DEVs user host <*> t
Jun,21,08:56:36,combo,sshd(pam_unix),14282,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,195,E27,authentication failure log name <*> tty DEVs user host <*> t
Jun,21,08:56:36,combo,sshd(pam_unix),14277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,196,E27,authentication failure log name <*> tty DEVs user host <*> t
Jun,21,08:56:36,combo,sshd(pam_unix),14278,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,197,E27,authentication failure log name <*> tty DEVs user host <*> t
Jun,21,08:56:36,combo,sshd(pam_unix),14280,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,198,E27,authentication failure log name <*> tty DEVs user host <*> t
Jun,22,03:17:26,combo,sshd(pam_unix),16207,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,199,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:26,combo,sshd(pam_unix),16206,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,200,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:35,combo,sshd(pam_unix),16210,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,201,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:36,combo,sshd(pam_unix),16212,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,202,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:36,combo,sshd(pam_unix),16213,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,203,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:45,combo,sshd(pam_unix),16216,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,204,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:46,combo,sshd(pam_unix),16218,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,205,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:46,combo,sshd(pam_unix),16219,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,206,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:52,combo,sshd(pam_unix),16222,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,207,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:55,combo,sshd(pam_unix),16224,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,208,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:56,combo,sshd(pam_unix),16226,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,209,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:17:56,combo,sshd(pam_unix),16227,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,210,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:02,combo,sshd(pam_unix),16230,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,211,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:05,combo,sshd(pam_unix),16232,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,212,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:06,combo,sshd(pam_unix),16234,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,213,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:06,combo,sshd(pam_unix),16235,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,214,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:10,combo,sshd(pam_unix),16238,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,215,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:12,combo,sshd(pam_unix),16240,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,216,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:15,combo,sshd(pam_unix),16242,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,217,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:16,combo,sshd(pam_unix),16244,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,218,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:16,combo,sshd(pam_unix),16245,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,219,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:20,combo,sshd(pam_unix),16248,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,220,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,03:18:22,combo,sshd(pam_unix),16250,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,221,E27,authentication failure log name <*> tty DEVs user host <*> net <*> user root
Jun,22,04:05:58,combo,su(pam_unix),16663,session opened for user cyrus by (uid=0),222,E102,session opened for user <*>  <*>
Jun,22,04:05:59,combo,su(pam_unix),16663,session closed for user cyrus,223,E101,session closed for user <*> 
Jun,22,04:06:00,combo,logrotate,,ALERT exited abnormally with [1],224,E8,ALERT exited abnormally with <*>
Jun,22,04:11:42,combo,su(pam_unix),17037,session opened for user news by (uid=0),225,E102,session opened for user <*> s <*>
Jun,22,04:11:42,combo,su(pam_unix),17037,session closed for user news,226,E101,session closed for user <*> s
Jun,22,04:30:55,combo,sshd(pam_unix),17129,check pass; user unknown,227,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,228,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:55,combo,sshd(pam_unix),17125,check pass; user unknown,229,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17125,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,230,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:55,combo,sshd(pam_unix),17124,check pass; user unknown,231,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17124,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,232,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:55,combo,sshd(pam_unix),17123,check pass; user unknown,233,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17123,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,234,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:55,combo,sshd(pam_unix),17132,check pass; user unknown,235,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17132,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,236,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:55,combo,sshd(pam_unix),17131,check pass; user unknown,237,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17131,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,238,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:55,combo,sshd(pam_unix),17135,check pass; user unknown,239,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17135,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,240,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:55,combo,sshd(pam_unix),17137,check pass; user unknown,241,E27,check pass user unknown
Jun,22,04:30:55,combo,sshd(pam_unix),17137,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,242,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:56,combo,sshd(pam_unix),17139,check pass; user unknown,243,E27,check pass user unknown
Jun,22,04:30:56,combo,sshd(pam_unix),17139,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,244,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,04:30:56,combo,sshd(pam_unix),17140,check pass; user unknown,245,E27,check pass user unknown
Jun,22,04:30:56,combo,sshd(pam_unix),17140,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,246,E27,authentication failure log name <*> tty DEVs user host <*> secure server net
Jun,22,13:16:30,combo,ftpd,17886,connection from 210.245.165.136 () at  <*>   <*>  2005,247,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17889,connection from 210.245.165.136 () at  <*>   <*>  2005,248,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17887,connection from 210.245.165.136 () at  <*>   <*>  2005,249,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17888,connection from 210.245.165.136 () at  <*>   <*>  2005,250,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17890,connection from 210.245.165.136 () at  <*>   <*>  2005,251,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17893,connection from 210.245.165.136 () at  <*>   <*>  2005,252,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17879,connection from 210.245.165.136 () at  <*>   <*>  2005,253,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17892,connection from 210.245.165.136 () at  <*>   <*>  2005,254,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17876,connection from 210.245.165.136 () at  <*>   <*>  2005,255,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17875,connection from 210.245.165.136 () at  <*>   <*>  2005,256,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17877,connection from 210.245.165.136 () at  <*>   <*>  2005,257,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17874,connection from 210.245.165.136 () at  <*>   <*>  2005,258,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17882,connection from 210.245.165.136 () at  <*>   <*>  2005,259,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17872,connection from 210.245.165.136 () at  <*>   <*>  2005,260,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17881,connection from 210.245.165.136 () at  <*>   <*>  2005,261,E29,connection from <*>
Jun,22,13:16:30,combo,ftpd,17878,connection from 210.245.165.136 () at  <*>   <*>  2005,262,E29,connection from <*>
Jun,22,13:16:31,combo,ftpd,17873,connection from 210.245.165.136 () at  <*>   <*>  2005,263,E29,connection from <*>
Jun,22,13:16:31,combo,ftpd,17885,connection from 210.245.165.136 () at  <*>   <*>  2005,264,E29,connection from <*>
Jun,22,13:16:31,combo,ftpd,17884,connection from 210.245.165.136 () at  <*>   <*>  2005,265,E29,connection from <*>
Jun,22,13:16:31,combo,ftpd,17880,connection from 210.245.165.136 () at  <*>   <*>  2005,266,E29,connection from <*>
Jun,22,13:16:31,combo,ftpd,17883,connection from 210.245.165.136 () at  <*>   <*>  2005,267,E29,connection from <*>
Jun,22,13:16:31,combo,ftpd,17891,connection from 210.245.165.136 () at  <*>   <*>  2005,268,E29,connection from <*>
Jun,22,13:16:32,combo,ftpd,17894,connection from 210.245.165.136 () at  <*>   <*>  2005,269,E29,connection from <*>
Jun,23,01:41:29,combo,sshd(pam_unix),18969,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,270,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:29,combo,sshd(pam_unix),18971,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,271,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:29,combo,sshd(pam_unix),18973,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,272,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:29,combo,sshd(pam_unix),18975,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,273,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:29,combo,sshd(pam_unix),18977,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,274,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:30,combo,sshd(pam_unix),18983,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,275,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:30,combo,sshd(pam_unix),18982,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,276,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:30,combo,sshd(pam_unix),18981,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,277,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:30,combo,sshd(pam_unix),18976,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,278,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,01:41:32,combo,sshd(pam_unix),18967,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,279,E27,authentication failure log name <*> tty DEVs user host <*> user <*> t
Jun,23,02:55:14,combo,sshd(pam_unix),19085,check pass; user unknown,280,E27,check pass user unknown
Jun,23,02:55:14,combo,sshd(pam_unix),19085,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,281,E13,authentication failure log name <*> tty <*> 
Jun,23,04:05:28,combo,su(pam_unix),19534,session opened for user cyrus by (uid=0),282,E102,session opened for user <*>  <*>
Jun,23,04:05:29,combo,su(pam_unix),19534,session closed for user cyrus,283,E101,session closed for user <*> 
Jun,23,04:05:30,combo,logrotate,,ALERT exited abnormally with [1],284,E8,ALERT exited abnormally with <*>
