Time,Component,Pid,Content,LineId,EventId,EventTemplate
20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,211,E47,REPORT <*>
20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,212,E42,Stand Step Changed <*>
20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,213,E69,Extend <*>
20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,214,E22,get Today Total Detail Steps <*>
20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,215,E58,set Today Total Detail Steps <*>
20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,216,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,217,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,218,E47,REPORT <*>
20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,219,E42,Stand Step Changed <*>
20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,220,E69,Extend <*>
20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,221,E22,get Today Total Detail Steps <*>
20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,222,E58,set Today Total Detail Steps <*>
20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,223,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,224,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,225,E47,REPORT <*>
20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,226,E42,Stand Step Changed <*>
20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,227,E69,Extend <*>
20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,228,E22,get Today Total Detail Steps <*>
20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,229,E58,set Today Total Detail Steps <*>
20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,230,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,231,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,232,E47,REPORT <*>
20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,233,E42,Stand Step Changed <*>
20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,234,E69,Extend <*>
20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,235,E22,get Today Total Detail Steps <*>
20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,236,E58,set Today Total Detail Steps <*>
20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,237,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,238,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,239,E47,REPORT <*>
20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,240,E42,Stand Step Changed <*>
20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,241,E69,Extend <*>
20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,242,E22,get Today Total Detail Steps <*>
20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,243,E58,set Today Total Detail Steps <*>
20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,244,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,245,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,246,E47,REPORT <*>
20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,247,E42,Stand Step Changed <*>
20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,248,E69,Extend <*>
20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,249,E22,get Today Total Detail Steps <*>
20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,250,E58,set Today Total Detail Steps <*>
20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,251,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,252,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,253,E47,REPORT <*>
20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,254,E42,Stand Step Changed <*>
20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,255,E69,Extend <*>
20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,256,E22,get Today Total Detail Steps <*>
20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,257,E58,set Today Total Detail Steps <*>
20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,258,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,259,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,260,E47,REPORT <*>
20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,261,E42,Stand Step Changed <*>
20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,262,E69,Extend <*>
20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,263,E22,get Today Total Detail Steps <*>
20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,264,E58,set Today Total Detail Steps <*>
20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,265,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,266,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,267,E47,REPORT <*>
20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,268,E42,Stand Step Changed <*>
20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,269,E69,Extend <*>
20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,270,E22,get Today Total Detail Steps <*>
20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,271,E58,set Today Total Detail Steps <*>
20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,272,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,273,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,274,E47,REPORT <*>
20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,275,E42,Stand Step Changed <*>
20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,276,E69,Extend <*>
20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,277,E22,get Today Total Detail Steps <*>
20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,278,E58,set Today Total Detail Steps <*>
20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,279,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,280,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,281,E47,REPORT <*>
20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,282,E42,Stand Step Changed <*>
20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,283,E69,Extend <*>
20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,284,E22,get Today Total Detail Steps <*>
20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,285,E58,set Today Total Detail Steps <*>
20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,286,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,287,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,288,E47,REPORT <*>
20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,289,E42,Stand Step Changed <*>
20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,290,E69,Extend <*>
20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,291,E22,get Today Total Detail Steps <*>
20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,292,E58,set Today Total Detail Steps <*>
20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,293,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,294,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,295,E47,REPORT <*>
20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,296,E42,Stand Step Changed <*>
20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,297,E69,Extend <*>
20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,298,E22,get Today Total Detail Steps <*>
20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,299,E58,set Today Total Detail Steps <*>
20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,300,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,301,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,302,E47,REPORT <*>
20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,303,E42,Stand Step Changed <*>
20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,304,E69,Extend <*>
20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,305,E22,get Today Total Detail Steps <*>
20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,306,E58,set Today Total Detail Steps <*>
20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,307,E4,calculate Calories With Cache total Calories <*>
20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,308,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,309,E47,REPORT <*>
20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,310,E42,Stand Step Changed <*>
20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,311,E69,Extend <*>
20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,312,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,313,E22,get Today Total Detail Steps <*>
20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,314,E58,set Today Total Detail Steps <*>
20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,315,E4,calculate Calories With Cache total Calories <*>
20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,316,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:16:0:162,Step_StandReportReceiver,30002312,REPORT : 7054 5036 151096 240,317,E47,REPORT <*>
20171223-22:16:0:849,Step_LSC,30002312,onStandStepChanged 3626,318,E42,Stand Step Changed <*>
20171223-22:16:0:859,Step_LSC,30002312,onExtend:1514038561000 0 0 0,319,E69,Extend <*>
20171223-22:16:1:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548458##8661##16256##27204469,320,E22,get Today Total Detail Steps <*>
20171223-22:16:1:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,321,E58,set Today Total Detail Steps <*>
20171223-22:16:1:165,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,322,E4,calculate Calories With Cache total Calories <*>
20171223-22:16:1:172,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,323,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:17:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,324,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:17:18:850,Step_LSC,30002312,onStandStepChanged 3626,325,E42,Stand Step Changed <*>
20171223-22:17:18:864,Step_LSC,30002312,onExtend:1514038639000 0 0 4,326,E69,Extend <*>
20171223-22:17:19:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548551##8661##16256##27205469,327,E22,get Today Total Detail Steps <*>
20171223-22:17:19:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,328,E58,set Today Total Detail Steps <*>
20171223-22:17:19:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,329,E4,calculate Calories With Cache total Calories <*>
20171223-22:17:19:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,330,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:17:20:348,Step_LSC,30002312,onStandStepChanged 3628,331,E42,Stand Step Changed <*>
20171223-22:17:20:358,Step_LSC,30002312,onExtend:1514038641000 2 0 4,332,E69,Extend <*>
20171223-22:17:20:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7054##548552##8661##16256##27283470,333,E22,get Today Total Detail Steps <*>
20171223-22:17:20:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,334,E58,set Today Total Detail Steps <*>
20171223-22:17:20:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127824,335,E4,calculate Calories With Cache total Calories <*>
20171223-22:17:20:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,336,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:17:20:675,Step_StandReportReceiver,30002312,REPORT : 7056 5037 151139 240,337,E47,REPORT <*>
20171223-22:17:20:853,Step_LSC,30002312,onStandStepChanged 3630,338,E42,Stand Step Changed <*>
20171223-22:17:20:859,Step_LSC,30002312,onExtend:1514038641000 2 0 4,339,E69,Extend <*>
20171223-22:17:21:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7056##548553##8661##16256##27284971,340,E22,get Today Total Detail Steps <*>
20171223-22:17:21:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,341,E58,set Today Total Detail Steps <*>
20171223-22:17:21:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127867,342,E4,calculate Calories With Cache total Calories <*>
20171223-22:17:21:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,343,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:17:21:165,Step_StandReportReceiver,30002312,REPORT : 7058 5039 151182 240,344,E47,REPORT <*>
20171223-22:17:21:348,Step_LSC,30002312,onStandStepChanged 3632,345,E42,Stand Step Changed <*>
20171223-22:17:21:353,Step_LSC,30002312,onExtend:1514038642000 2 0 4,346,E69,Extend <*>
20171223-22:17:21:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7058##548554##8661##16256##27285475,347,E22,get Today Total Detail Steps <*>
20171223-22:17:21:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,348,E58,set Today Total Detail Steps <*>
20171223-22:17:21:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127910,349,E4,calculate Calories With Cache total Calories <*>
